Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID52313,52313,81,335.082,3.074,2.95,0,29,29,0.052,1,-10921639,29854.113,30057,21190,37958,2895849,3611.615,0.185,0.023,0.373
ID54003,54003,81,298.369,3.068,2.949,0,30,30,0.052,1,-10921639,26846.557,27254,20168,33557,2604116,3097.84,0.198,0.024,0.405
ID55728,55728,81,306.562,3.073,2.945,0,31,31,0.052,1,-10921639,23666.928,23792,17825,31393,2295692,2679.239,0.053,0.027,0.47
ID58694,58694,81,139.726,3.049,2.945,0,32,32,0.052,1,-10921639,19182.371,19126,12445,25180,1860690,2498.53,0.153,0.013,0.192
ID57998,57998,81,142.778,3.06,2.928,0,33,33,0.052,1,-10921639,16503.381,16319,11676,22300,1600828,2215.896,0.198,0.015,0.215
ID62581,62581,81,160.191,3.12,2.823,0,34,34,0.052,1,-10921639,14703.093,14624,10008,19892,1426200,2170.373,0.184,0.015,0.205
ID60795,60795,81,96.538,3.115,2.795,0,35,35,0.052,1,-10921639,12162.495,12252,7499,16013,1179762,1881.374,0.177,0.01,0.128
ID64272,64272,81,70.255,3.134,2.795,0,37,37,0.052,1,-10921639,9449.742,9283,5602,13547,916625,1539.598,0.188,0.011,0.135
ID67753,67753,81,68.928,3.173,2.857,0,38,38,0.052,1,-10921639,8685.938,8687,5044,13069,842536,1444.976,0.185,0.018,0.209
ID72954,72954,81,83.014,3.211,2.827,0,43,43,0.052,1,-10921639,12966.34,12836,8732,18112,1257735,1818.76,0.198,0.012,0.169
ID76381,76381,81,204.797,3.201,2.806,0,44,44,0.052,1,-10921639,17241.784,16984,11512,24474,1672453,2418.756,0.082,0.021,0.299
ID78113,78113,81,281.467,3.202,2.809,0,45,45,0.052,1,-10921639,22400.093,22464,15584,30393,2172809,3016.611,0.156,0.031,0.445
ID81540,81540,81,349.204,3.206,2.785,0,46,46,0.052,1,-10921639,28311.175,28141,20701,38495,2746184,3364.546,0.175,0.028,0.463
ID83231,83231,81,346.819,3.21,2.772,0,48,48,0.052,1,-10921639,37882.835,37743,28592,47802,3674635,3781.133,0.198,0.028,0.539
ID91558,91558,81,592.09,3.236,2.748,0,49,49,0.052,1,-10921639,42488.938,42331,33870,54171,4121427,4506.68,0.085,0.031,0.57
ID88223,88223,81,802.457,3.228,2.74,0,50,50,0.052,1,-10921639,45310.907,44970,34027,58926,4395158,4452.797,0.054,0.041,0.797
ID86543,86543,81,830.413,3.23,2.732,0,51,51,0.052,1,-10921639,46025.722,45877,36398,58510,4464495,4543.834,0.198,0.043,0.829
ID89889,89889,81,761.736,3.234,2.72,0,52,52,0.052,1,-10921639,43736.34,44101,32857,58021,4242425,4937.681,0.165,0.037,0.626
ID98302,98302,81,863.195,3.232,2.715,0,53,53,0.052,1,-10921639,41542.68,41402,32380,54564,4029640,4668.26,0.164,0.05,0.851
ID96602,96602,81,830.244,3.236,2.707,0,54,54,0.052,1,-10921639,37031.67,36399,28079,49778,3592072,4518.728,0.052,0.054,0.835
ID93210,93210,81,661.767,3.236,2.702,0,55,55,0.052,1,-10921639,32114,32123,23264,41733,3115058,3484.897,0.138,0.05,0.883
ID94908,94908,81,559.214,3.24,2.691,0,56,56,0.052,1,-10921639,26788.216,26753,18636,34966,2598457,3336.597,0.191,0.053,0.813
ID105171,105171,81,391.768,3.245,2.687,0,57,57,0.052,1,-10921639,21800.072,21953,15248,29549,2114607,2870.614,0.186,0.052,0.748
ID100810,100810,81,447.837,3.239,2.677,0,58,58,0.052,1,-10921639,18029.01,17949,11746,25632,1748814,2932.056,0.198,0.069,0.796
ID110304,110304,81,326.755,3.24,2.661,0,59,59,0.052,1,-10921639,14591.175,14514,10325,20360,1415344,2100.061,0.176,0.063,0.821
ID108584,108584,81,278.041,3.233,2.659,0,60,60,0.052,1,-10921639,12341.794,12388,7692,18528,1197154,2150.604,0.19,0.059,0.638
ID106858,106858,81,182.573,3.229,2.637,0,61,61,0.052,1,-10921639,10411.619,10482,6457,14058,1009927,1652.614,0.093,0.057,0.675
ID103410,103410,81,71.018,3.225,2.644,0,62,62,0.052,1,-10921639,9046.289,9128,5940,13012,877490,1473.86,0.184,0.02,0.244
ID100877,100877,81,141.979,3.239,2.626,0,63,63,0.052,1,-10921639,8860.567,8849,6024,15345,859475,1494.917,0.093,0.043,0.49
ID112004,112004,81,85.673,3.232,2.625,0,64,64,0.052,1,-10921639,8387.433,8297,5103,12408,813581,1440.723,0.138,0.021,0.242
ID113746,113746,81,86.555,3.237,2.619,0,65,65,0.052,1,-10921639,8372.464,8208,5348,12585,812129,1560.265,0.094,0.026,0.274
ID117114,117114,81,126.972,3.273,2.585,0,66,66,0.052,1,-10921639,9375.897,9262,5669,14179,909462,1757.435,0.096,0.031,0.32
ID118847,118847,81,243.865,3.27,2.588,0,67,67,0.052,1,-10921639,12004.052,12051,6478,17525,1164393,2045.938,0.189,0.049,0.549
ID123883,123883,81,305.844,3.287,2.57,0,68,68,0.052,1,-10921639,15865.794,15654,10184,23492,1538982,2662.16,0.187,0.051,0.576
ID125649,125649,81,350.724,3.157,2.589,0,72,72,0.052,1,-10921639,18271.031,18237,12421,25352,1772290,2831.468,0.094,0.047,0.583
ID132825,132825,81,630.279,3.132,2.648,0,73,73,0.052,1,-10921639,37365.711,37306,27081,49151,3624474,4347.691,0.198,0.042,0.7
ID127759,127759,81,703.927,3.125,2.654,0,74,74,0.052,1,-10921639,40366.495,40610,28395,52089,3915550,4573.61,0.094,0.049,0.821
ID128229,128229,81,669.103,3.126,2.639,0,75,75,0.052,1,-10921639,42290.103,42468,31923,51780,4102140,4599.146,0.092,0.042,0.738
ID130476,130476,81,664.022,3.131,2.637,0,76,76,0.052,1,-10921639,42460.361,42455,34321,51174,4118655,3761.395,0.189,0.039,0.849
ID132961,132961,81,567.264,3.121,2.628,0,77,77,0.052,1,-10921639,38959.165,38628,28070,47655,3779039,4158.133,0.198,0.036,0.646
ID137023,137023,81,480.887,3.131,2.632,0,78,78,0.052,1,-10921639,35773.495,36047,25576,42154,3470029,3519.914,0.094,0.041,0.803
ID138663,138663,81,374.902,3.112,2.646,0,79,79,0.052,1,-10921639,29778.412,29887,22828,38031,2888506,2999.257,0.185,0.032,0.62
ID140318,140318,81,243.362,3.108,2.645,0,80,80,0.052,1,-10921639,24741.814,24499,17466,31041,2399956,2953.823,0.175,0.028,0.463
ID159396,159396,81,70.868,3.141,2.738,0,92,92,0.052,1,-10921639,8887.289,8704,5984,12870,862067,1465.25,0.186,0.008,0.097
ID160274,160274,81,143.298,3.075,2.669,0,93,93,0.052,1,-10921639,12828.423,12298,8427,19275,1244357,2006.647,0.114,0.026,0.324
ID164071,164071,81,244.448,3.079,2.666,0,94,94,0.052,1,-10921639,16766.773,16413,10730,23941,1626377,2656.795,0.177,0.041,0.493
ID162392,162392,81,265.592,3.066,2.673,0,95,95,0.052,1,-10921639,19548.701,19584,13179,27048,1896224,3079.488,0.186,0.019,0.232
ID167356,167356,81,334.896,3.068,2.672,0,96,96,0.052,1,-10921639,24494.392,24396,19004,35333,2375956,3147.563,0.198,0.025,0.387
ID165719,165719,81,482.587,3.077,2.657,0,97,97,0.052,1,-10921639,29137.639,29195,20387,39001,2826351,4059.205,0.085,0.045,0.614
ID168964,168964,81,545.573,3.117,2.617,0,98,98,0.052,1,-10921639,35834.103,35935,27306,43557,3475908,4067.684,0.198,0.054,0.909
ID170591,170591,81,679.523,3.136,2.59,0,99,99,0.052,1,-10921639,38759.546,38993,29446,49941,3759676,4467.44,0.156,0.05,0.831
ID172206,172206,81,581.823,3.114,2.609,0,100,100,0.052,1,-10921639,37556.887,37912,28759,46374,3643018,4117.429,0.095,0.043,0.755
ID173839,173839,81,635.013,3.131,2.585,0,101,101,0.052,1,-10921639,37230.876,37039,29077,46094,3611395,3664.483,0.191,0.044,0.859
ID175491,175491,81,358.475,3.143,2.592,0,102,102,0.052,1,-10921639,34087.629,33694,27639,40718,3306500,3294.316,0.198,0.026,0.533
ID177129,177129,81,448.571,3.142,2.594,0,103,103,0.052,1,-10921639,31152.691,30947,21898,42185,3021811,3335.309,0.052,0.039,0.699
ID178782,178782,81,297.539,3.136,2.602,0,104,104,0.052,1,-10921639,26491.649,26455,19142,35926,2569690,3100.555,0.198,0.022,0.372
ID182075,182075,81,267.548,3.102,2.611,0,105,105,0.052,1,-10921639,22172.165,22151,17124,29278,2150700,2677.648,0.198,0.039,0.625
ID183714,183714,81,183.172,3.137,2.601,0,106,106,0.052,1,-10921639,18462.175,18165,13008,25061,1790831,2549.002,0.162,0.014,0.195
ID202262,202262,81,175.593,3.086,2.603,0,118,118,0.052,1,-10921639,13565.526,13435,8153,18436,1315856,2115.135,0.198,0.032,0.397
ID203929,203929,81,183.192,3.089,2.611,0,119,119,0.052,1,-10921639,17123.031,17403,10280,23978,1660934,2655.481,0.198,0.022,0.279
ID207146,207146,81,310.511,3.123,2.585,0,120,120,0.052,1,-10921639,23290,23222,15306,31486,2259130,3130.727,0.198,0.038,0.541
ID208792,208792,81,440.329,3.096,2.597,0,121,121,0.052,1,-10921639,26003.691,26072,15147,33831,2522358,3544.004,0.168,0.043,0.601
ID210436,210436,81,519.754,3.105,2.596,0,122,122,0.052,1,-10921639,30581.32,30716,21520,44319,2966388,4331.893,0.198,0.049,0.654
ID205539,205539,81,470.779,3.092,2.606,0,123,123,0.052,1,-10921639,31997.041,32186,21817,39121,3103713,3700.464,0.175,0.04,0.665
ID212042,212042,81,375.73,3.084,2.61,0,124,124,0.052,1,-10921639,32403.495,32558,20445,39761,3143139,4140.654,0.16,0.03,0.449
ID213637,213637,81,370.277,3.085,2.621,0,125,125,0.052,1,-10921639,32025.206,32085,22798,40525,3106445,3624.434,0.052,0.023,0.402
ID215240,215240,81,475.389,3.089,2.614,0,126,126,0.052,1,-10921639,32513.608,32304,23596,41444,3153820,3749.845,0.198,0.034,0.574
ID221806,221806,81,294.827,3.077,2.618,0,127,127,0.052,1,-10921639,28984.01,29315,21474,40323,2811449,3363.863,0.198,0.029,0.48
ID223418,223418,81,297.578,3.088,2.612,0,128,128,0.052,1,-10921639,27086.062,27187,20032,35164,2627348,3409.303,0.198,0.033,0.502
ID216871,216871,81,294.186,3.077,2.613,0,129,129,0.052,1,-10921639,23306.969,23534,14172,29304,2260776,2878.306,0.133,0.026,0.409
ID218523,218523,81,287.404,3.081,2.627,0,130,130,0.052,1,-10921639,20579.01,20692,13968,26449,1996164,2924.721,0.091,0.045,0.607
ID220171,220171,81,304.571,3.079,2.626,0,131,131,0.052,1,-10921639,17032.99,17100,10369,23458,1652200,2684.035,0.185,0.041,0.499
ID225055,225055,81,210.419,3.075,2.614,0,132,132,0.052,1,-10921639,13643.526,13779,8960,19313,1323422,2115.849,0.166,0.038,0.471
ID226715,226715,81,142.203,3.085,2.618,0,133,133,0.052,1,-10921639,11526.093,11435,7168,15980,1118031,1799.424,0.174,0.034,0.422
ID228392,228392,81,81.744,3.082,2.609,0,134,134,0.052,1,-10921639,9876.144,9803,6832,14203,957986,1537.559,0.163,0.019,0.245
ID230048,230048,81,93.257,3.072,2.595,0,135,135,0.052,1,-10921639,8779.134,8436,5952,13477,851576,1646.943,0.198,0.041,0.419
ID231733,231733,81,70.372,3.089,2.61,0,136,136,0.052,1,-10921639,7540.742,7488,4456,12530,731452,1483.85,0.198,0.006,0.065
ID245082,245082,81,104.494,3.03,2.684,0,144,144,0.052,1,-10921639,14565.608,14750,8814,20826,1412864,2268.713,0.191,0.015,0.187
ID243455,243455,81,126.724,3.02,2.689,0,145,145,0.052,1,-10921639,17334.124,17222,12082,26494,1681410,2612.472,0.091,0.013,0.172
ID246686,246686,81,102.789,2.994,2.718,0,146,146,0.052,1,-10921639,19083.196,19235,12345,24183,1851070,2433.428,0.135,0.007,0.116
ID253206,253206,81,81.73,3.036,2.712,0,147,147,0.052,1,-10921639,23053.155,22922,17298,28460,2236156,2678.829,0.198,0.006,0.096
ID251542,251542,81,207.583,3.146,2.698,0,148,148,0.052,1,-10921639,30457.639,30339,23881,37581,2954391,2888.083,0.093,0.016,0.324
ID249916,249916,81,318.901,3.147,2.683,0,149,149,0.052,1,-10921639,32066.423,31730,24680,42625,3110443,3642.988,0.053,0.016,0.285
ID254801,254801,81,217.467,3.136,2.669,0,150,150,0.052,1,-10921639,31541.32,31595,23098,37183,3059508,3003.079,0.193,0.012,0.246
ID258003,258003,81,202.505,3.146,2.67,0,151,151,0.052,1,-10921639,30161.454,30144,22638,39247,2925661,3176.908,0.188,0.007,0.13
